"","depth","lake","upper_age","lower_age","Gomphonema.cf.geisslerae","Encyonopsis.subminuta","Gomphonema.sp.1.LLAVIUCU.cf.netriviale","Sellaphora.pupula","Gomphonema.parvulum","Gomphonema.sp.2.LLAVIUCU.cf.variostriatum","Navicula.radiosa","Eunotia.cf.andinofrequens","Hannaea.arcus","Orthoseria.roseana","Staurosirella.pinnata","Encyonopsis.sp.1.LLAVIUCU","Fragilaria.capuccina.agg","Brachysira.microcephala.neoxilis","Nitzschia.amphibia","Pseudostaurosira.brevistriata","Ulnaria.cf.ulna.var.amphyrhynchus","Navicula.cryptotenella","Fragilaria.cf.capucina","Cymbella.cymbiformis.cystula","Ephitemia.adnata","Fragilaria.vaucheriae","Cocconeis.placentula.var.placentula","Denticula.kuetzingii","Staurosira.construens.var.venter","Diatoma.tenuis","Aulacoseira.cf.distans","Fragilaria.tenera","Aulacoseira.alpigena","Nupela.sp.1.LLAVIUCU","Tabellaria.flocculosa.str.IV","Achnanthidium.minutissimum","Discostella.stelligera","X"
"53",170,"llaviucu",3113,3123,0.657030223390276,2.6281208935611,2.23390275952694,0.525624178712221,0.26281208935611,2.23390275952694,0.919842312746386,0,2.75952693823916,0,0.394218134034166,5.51905387647832,0,8.93561103810775,0,0.657030223390276,4.33639947437582,0,4.46780551905388,9.72404730617608,2.89093298291721,0.131406044678055,1.1826544021025,5.51905387647832,0,0,1.97109067017083,0,1.70827858081472,0.657030223390276,0,16.688567674113,0,13.7976346911958
"54",173,"llaviucu",3140,3151,0.160771704180064,1.60771704180064,2.09003215434084,0.160771704180064,0.321543408360129,2.41157556270096,0.643086816720257,1.12540192926045,7.23472668810289,0.482315112540193,0,4.82315112540193,0,7.39549839228296,0,0.160771704180064,6.27009646302251,0,4.82315112540193,7.07395498392283,1.44694533762058,0.160771704180064,2.89389067524116,1.12540192926045,0,0,0.321543408360129,0.482315112540193,0,0.321543408360129,0,18.8102893890675,0,17.0418006430868
"55",175,"llaviucu",3162,3172,0.451127819548872,2.10526315789474,1.95488721804511,0.150375939849624,0,1.95488721804511,1.05263157894737,0.75187969924812,3.7593984962406,0,0.451127819548872,4.3609022556391,0,7.66917293233083,0,0.75187969924812,2.40601503759399,0,4.81203007518797,5.86466165413534,0.902255639097744,1.20300751879699,2.85714285714286,1.35338345864662,0.451127819548872,0,0.601503759398496,0.150375939849624,1.35338345864662,1.20300751879699,0,22.5563909774436,0,16.0902255639098
"56",177,"llaviucu",3181,3194,0.462962962962963,0.925925925925926,3.24074074074074,0.308641975308642,0,1.54320987654321,0.925925925925926,0,4.93827160493827,0.154320987654321,0.154320987654321,4.93827160493827,0,9.10493827160494,0,0.771604938271605,2.00617283950617,0,7.25308641975309,5.55555555555556,0.771604938271605,1.08024691358025,2.46913580246914,2.00617283950617,0,0,2.16049382716049,0,0.462962962962963,0.308641975308642,0,22.8395061728395,0,16.6666666666667
"57",178,"llaviucu",3194,3208,1.15606936416185,1.58959537572254,2.16763005780347,0,1.15606936416185,2.3121387283237,0.722543352601156,0,1.58959537572254,0.433526011560694,0.433526011560694,5.78034682080925,0,13.150289017341,0.289017341040462,0,3.61271676300578,0,4.76878612716763,10.4046242774566,1.44508670520231,0.144508670520231,2.45664739884393,2.45664739884393,0.578034682080925,0,0.433526011560694,0,1.15606936416185,0,0,15.1734104046243,0,15.7514450867052
"58",185,"llaviucu",3227,3245,0.140449438202247,2.80898876404494,2.6685393258427,0.140449438202247,0,1.40449438202247,0.702247191011236,0,5.0561797752809,0,0.280898876404494,6.32022471910112,0,8.84831460674157,0,0,2.3876404494382,0,3.37078651685393,10.814606741573,1.12359550561798,0,1.68539325842697,2.80898876404494,0,0,0.98314606741573,0,0,0.140449438202247,0,20.3651685393258,0,15.5898876404494
"59",3,"llaviucu",-55,-51,0,1.34730538922156,0.149700598802395,0,0.149700598802395,0.29940119760479,0.748502994011976,0,1.04790419161677,0,1.04790419161677,2.09580838323353,0.449101796407186,5.53892215568862,0,0,4.49101796407186,0.149700598802395,1.64670658682635,0.748502994011976,0,0,0.149700598802395,0,0.29940119760479,5.23952095808383,0,0,0,0,5.68862275449102,17.814371257485,40.2694610778443,0.449101796407186
"60",4,"llaviucu",-51,-46,0,1.42630744849445,1.58478605388273,0,0,0,1.90174326465927,0,1.10935023771791,0,2.37717908082409,0.792393026941363,1.10935023771791,3.80348652931854,0,1.58478605388273,1.90174326465927,0.475435816164818,2.21870047543582,0.158478605388273,0,0,0.475435816164818,0.158478605388273,2.06022187004754,4.12044374009509,0,0,0,0,5.54675118858954,10.9350237717908,48.1774960380349,0.63391442155309
"61",5,"llaviucu",-46,-42,0,0.161550888529887,1.45395799676898,0,0.161550888529887,0.807754442649435,1.45395799676898,0,0.161550888529887,0,0.646203554119548,2.26171243941842,0,5.97738287560582,0.161550888529887,0,5.33117932148627,0.161550888529887,0.646203554119548,0.807754442649435,0,0,0.161550888529887,0.161550888529887,1.61550888529887,5.33117932148627,0,0,0,0,6.30048465266559,14.3780290791599,41.8416801292407,0.807754442649435
"62",10,"llaviucu",-28,-25,0,0.182815356489945,0.182815356489945,0.182815356489945,0.182815356489945,0,0.914076782449726,0,0.548446069469835,0,0,0.548446069469835,0.548446069469835,3.10786106032907,0,0,2.19378427787934,0,0.548446069469835,0.182815356489945,0,0,0.182815356489945,0,0,9.68921389396709,0,0.182815356489945,0,0,20.109689213894,28.1535648994516,21.2065813528336,1.82815356489945
"63",11,"llaviucu",-25,-21,0,0,0.646203554119548,0,0,0,1.45395799676898,0,0.161550888529887,0.646203554119548,0,4.03877221324717,0.807754442649435,3.06946688206785,0,0,1.61550888529887,0,0,0.484652665589661,0,0,0,0,0.161550888529887,7.91599353796446,0,0.161550888529887,0,0,20.6785137318255,27.3021001615509,17.6090468497577,1.77705977382876
"64",14,"llaviucu",-13,-8,0,1.35823429541596,0.169779286926995,0,0,0.169779286926995,0,0,0.169779286926995,0,0,3.05602716468591,0.169779286926995,2.20713073005093,0,0.169779286926995,2.88624787775891,0.67911714770798,0.169779286926995,1.18845500848896,0,0,0,0.33955857385399,0,8.31918505942275,0,0.509337860780985,0,0,20.0339558573854,29.3718166383701,18.5059422750424,2.37691001697793
"65",15,"llaviucu",-8,-6,0,0.980392156862745,0.196078431372549,0,0,0.196078431372549,0.588235294117647,0,1.37254901960784,0,0,1.96078431372549,0.196078431372549,3.52941176470588,0,0,2.54901960784314,0,1.37254901960784,0.392156862745098,0,0,0,0,0,4.31372549019608,0,0.196078431372549,0,0,30.9803921568627,25.4901960784314,17.2549019607843,2.94117647058824
"66",18,"llaviucu",9,11,0,0.175746924428822,1.23022847100176,0,0.351493848857645,0.351493848857645,0.878734622144113,0,0.527240773286467,0,0.70298769771529,2.98769771528998,0.175746924428822,4.39367311072056,0,0,2.98769771528998,0,1.40597539543058,0.878734622144113,0,0,0,0.70298769771529,0,5.4481546572935,0,0,0,0,22.6713532513181,24.780316344464,17.3989455184534,3.16344463971881
"67",21,"llaviucu",24,35,0,1.08892921960073,1.63339382940109,0,0,0.362976406533575,0.544464609800363,0.181488203266788,0.544464609800363,0,0,7.25952813067151,0.907441016333938,6.17059891107078,0.725952813067151,0.362976406533575,5.62613430127042,0,0.181488203266788,1.08892921960073,0,0.362976406533575,0,0,0,8.71143375680581,0,0.181488203266788,0,0,25.2268602540835,23.956442831216,0.362976406533575,3.81125226860254
"68",1,"llaviucu",-63,-59,0,0.431654676258993,2.15827338129496,0.143884892086331,0.143884892086331,0.431654676258993,3.45323741007194,0,0.575539568345324,0,2.58992805755396,1.15107913669065,0,3.45323741007194,0,0,5.89928057553957,0.287769784172662,1.00719424460432,0.719424460431655,0,0,0,0.431654676258993,1.15107913669065,4.89208633093525,0,0.719424460431655,0,0,6.0431654676259,13.6690647482014,37.841726618705,0.143884892086331
"69",2,"llaviucu",-59,-55,0,1.94552529182879,2.33463035019455,0.12970168612192,0.12970168612192,0.648508430609598,1.81582360570687,0,0.12970168612192,0,2.85343709468223,0.907911802853437,0.907911802853437,4.02075226977951,0,0,4.15045395590143,1.03761348897536,0.12970168612192,0.907911802853437,0,0,0,0,0,5.05836575875486,0,0,0,0,6.35538261997406,11.5434500648508,43.1906614785992,0.259403372243839
"70",6,"llaviucu",-42,-38,0,0.784929356357928,1.88383045525903,0,0,0.470957613814757,0.941915227629513,0,0.470957613814757,0,1.25588697017268,0.470957613814757,0.156985871271586,5.02354788069074,0,0.470957613814757,5.02354788069074,0,0.156985871271586,0.470957613814757,0,0,0,0,3.61067503924647,8.00627943485086,0,0,0,0,7.22135007849294,11.9309262166405,41.6012558869702,0.941915227629513
"71",7,"llaviucu",-38,-35,0,0.568181818181818,0,0,0.142045454545455,0.142045454545455,3.26704545454545,0,0,0,0.994318181818182,2.13068181818182,0,4.11931818181818,0.142045454545455,0.426136363636364,5.39772727272727,0.426136363636364,0.142045454545455,0.568181818181818,0,0,0.284090909090909,0,2.55681818181818,31.1079545454545,0,0,0,0,12.5,16.6193181818182,7.52840909090909,0.994318181818182
"72",8,"llaviucu",-35,-31,0,1.03244837758112,0.442477876106195,0,0.147492625368732,0,1.47492625368732,0,0.294985250737463,0,0.442477876106195,1.47492625368732,0.147492625368732,4.71976401179941,0,0,4.57227138643068,0.589970501474926,0.442477876106195,0.589970501474926,0,0,0.589970501474926,0.147492625368732,1.91740412979351,6.19469026548673,0,0,0,0,14.306784660767,21.3864306784661,31.4159292035398,1.17994100294985
"73",9,"llaviucu",-31,-28,0,0.181159420289855,0.543478260869565,0,0.181159420289855,0,0.543478260869565,0,0.72463768115942,0,0.181159420289855,0.905797101449275,0,3.80434782608696,0,0.181159420289855,2.89855072463768,0,0.181159420289855,0.36231884057971,0,0,0.543478260869565,0.72463768115942,0,7.2463768115942,0,0.543478260869565,0,0,13.9492753623188,23.5507246376812,34.6014492753623,1.6304347826087
"74",16,"llaviucu",-6,3,0,1.95227765726681,0.433839479392625,0,0,0,0.216919739696312,0,0.650759219088937,0,0,1.51843817787419,0,0,0,0,2.81995661605206,0.433839479392625,1.95227765726681,0,0,0,0,0,0,5.2060737527115,0,0.867678958785249,0,0,24.295010845987,27.3318872017354,19.0889370932755,3.470715835141
"75",19,"llaviucu",11,16,0,2.44299674267101,1.30293159609121,0.488599348534202,0.488599348534202,0.162866449511401,0.162866449511401,0.162866449511401,0.162866449511401,0,0,4.39739413680782,0,0.488599348534202,0.488599348534202,0,5.21172638436482,0,0.488599348534202,0.814332247557003,0,0,0,1.1400651465798,0,5.70032573289902,0,2.11726384364821,0,0,23.1270358306189,31.2703583061889,7.49185667752443,3.09446254071661
"76",20,"llaviucu",16,24,0,1.16086235489221,1.16086235489221,0,0,0.165837479270315,0.829187396351575,0,0.829187396351575,0,0.165837479270315,0,0.497512437810945,11.2769485903814,0.165837479270315,0.165837479270315,5.80431177446103,0,0.165837479270315,0.497512437810945,0,0,0.497512437810945,0.33167495854063,0,10.7794361525705,0,0.165837479270315,0,0,24.5439469320066,25.7048092868988,0.829187396351575,3.3167495854063
"77",22,"llaviucu",35,45,0,0.309119010819165,0.927357032457496,0,0,0,0.772797527047913,0.154559505409583,1.23647604327666,0,0.154559505409583,2.62751159196291,0,5.25502318392581,0,0,5.40958268933539,0,0.772797527047913,1.08191653786708,0,0,0.154559505409583,0,0,10.8191653786708,0,0,0,0,37.8670788253478,19.1653786707883,0.772797527047913,3.40030911901082
"78",23,"llaviucu",45,46,0,0.307692307692308,0.923076923076923,0,0,0.153846153846154,0.615384615384615,0,0.615384615384615,0,0.153846153846154,4.61538461538462,0,6.92307692307692,0,0,4.15384615384615,0,0.615384615384615,1.69230769230769,0,0.153846153846154,0.153846153846154,0,0,8.46153846153846,0,0,0,0,32.9230769230769,19.3846153846154,0.769230769230769,3.53846153846154
"79",24,"llaviucu",46,54,0,0.435413642960813,0.725689404934688,0,0,0.435413642960813,1.74165457184325,0,1.01596516690856,0,0,6.38606676342525,0,5.95065312046444,0.145137880986938,0,7.69230769230769,0,0.145137880986938,1.74165457184325,0.145137880986938,0.145137880986938,0,0,0,7.25689404934688,0,0.145137880986938,0.145137880986938,0,29.1727140783745,15.9651669085631,7.25689404934688,3.4833091436865
"80",26,"llaviucu",63,71,0,0.914634146341463,0.76219512195122,0.914634146341463,0,0.76219512195122,0.457317073170732,0.152439024390244,1.3719512195122,0,0.304878048780488,9.29878048780488,0,5.33536585365854,1.06707317073171,0,15.2439024390244,0,0.304878048780488,3.50609756097561,0,0,0.457317073170732,0.457317073170732,0,1.98170731707317,0,0.304878048780488,0,0,14.7865853658537,23.1707317073171,1.21951219512195,3.96341463414634
"81",27,"llaviucu",71,78,0,1.24416796267496,1.08864696734059,0.15552099533437,0.15552099533437,0.622083981337481,0.622083981337481,0,1.24416796267496,0,0.46656298600311,4.82115085536547,0,5.59875583203732,0,0,10.2643856920684,0,0.15552099533437,1.5552099533437,0,0,0.46656298600311,0.15552099533437,0.46656298600311,4.51010886469673,0,1.39968895800933,0.15552099533437,0,22.3950233281493,20.5287713841369,9.95334370139969,4.19906687402799
"82",28,"llaviucu",78,85,0,0.638977635782748,0.159744408945687,0,0.159744408945687,0.479233226837061,0.319488817891374,0,0.958466453674121,0,0,8.30670926517572,0,8.30670926517572,0,0,11.1821086261981,0,0.798722044728434,1.11821086261981,0,0.159744408945687,1.11821086261981,0,0.159744408945687,5.59105431309904,0,0.319488817891374,0,0,28.594249201278,17.2523961661342,0.159744408945687,4.47284345047923
"83",29,"llaviucu",85,88,0,0.782778864970646,0.195694716242661,0.587084148727984,0,0.391389432485323,0.587084148727984,0,0,0,0,8.41487279843444,0,9.00195694716243,0,0,10.3718199608611,0,1.76125244618395,2.93542074363992,0,0,0.782778864970646,0,0,4.30528375733855,0,0,0,0,22.8962818003914,21.3307240704501,1.17416829745597,5.67514677103718
"84",30,"llaviucu",88,93,0,2.8735632183908,1.72413793103448,1.86781609195402,0,0.718390804597701,0.431034482758621,0,1.58045977011494,0,0,8.33333333333333,0,11.2068965517241,0,0,8.18965517241379,0,3.44827586206897,2.44252873563218,0,0,0.431034482758621,0.718390804597701,0,2.1551724137931,0,0.574712643678161,0,0,9.48275862068965,29.1666666666667,0.718390804597701,4.31034482758621
"85",31,"llaviucu",93,99,0,2.07253886010363,1.42487046632124,0,0,0.38860103626943,0.647668393782383,0,3.8860103626943,0,0,5.5699481865285,0,9.06735751295337,0,0,7.64248704663212,0,6.60621761658031,3.62694300518135,0,0.129533678756477,0.647668393782383,1.16580310880829,0,0,0,0.906735751295337,0,0,2.33160621761658,36.5284974093264,0.129533678756477,4.01554404145078
"86",35,"llaviucu",114,115,0,2.20183486238532,0.55045871559633,0.36697247706422,0,0,0.18348623853211,0,1.28440366972477,0,0.18348623853211,9.90825688073395,0,10.8256880733945,0,0,3.6697247706422,0.18348623853211,2.20183486238532,4.95412844036697,0,0,1.65137614678899,0,0,0,0,0,0,0,0,44.5871559633028,0.18348623853211,6.05504587155963
"87",45,"llaviucu",166,180,0,1.49750415973378,2.32945091514143,5.32445923460898,0,1.66389351081531,0,0,2.66222961730449,0,0.166389351081531,7.32113144758736,0,10.4825291181364,0,0,0,0.166389351081531,5.65723793677205,7.15474209650582,0,0,1.33111480865225,1.16472545757072,0,0,0,0.166389351081531,0.332778702163062,0,3.49417637271215,27.4542429284526,0.665557404326123,6.4891846921797
"88",49,"llaviucu",200,218,0,4.41176470588235,2.5,0,0,2.5,0.735294117647059,0.147058823529412,1.02941176470588,0.147058823529412,0,9.70588235294118,0,5,0.294117647058824,0,3.52941176470588,0,3.82352941176471,9.85294117647059,0,0,1.47058823529412,5.88235294117647,0,0.588235294117647,0,0.441176470588235,0.735294117647059,0,4.11764705882353,23.0882352941176,3.97058823529412,6.02941176470588
"89",50,"llaviucu",218,239,0,0.173310225303293,2.59965337954939,3.46620450606586,0,1.38648180242634,0.866551126516464,0,3.11958405545927,0,0.866551126516464,4.8526863084922,0,8.14558058925477,0.173310225303293,0,2.4263431542461,0,12.1317157712305,11.0918544194107,0,0,0.693240901213172,1.73310225303293,0,0,0,0,0.173310225303293,0,0.173310225303293,25.1299826689775,0.173310225303293,7.2790294627383
"90",55,"llaviucu",317,349,0,1.69014084507042,1.97183098591549,0.140845070422535,0.140845070422535,2.53521126760563,1.69014084507042,0.28169014084507,0.140845070422535,0,1.40845070422535,7.32394366197183,13.8028169014085,8.30985915492958,0.422535211267606,0,2.3943661971831,0,0,2.95774647887324,0,0.28169014084507,0.422535211267606,1.40845070422535,0,0,0,0,0,0,0,33.5211267605634,0,6.33802816901408
"91",61,"llaviucu",501,519,0,1.14942528735632,1.47783251231527,0,0,3.94088669950739,0.492610837438424,0,5.09031198686371,0,0.328407224958949,5.09031198686371,0,7.55336617405583,0,0,4.10509031198686,0,9.0311986863711,1.97044334975369,0,0,3.44827586206897,1.3136288998358,0.821018062397373,0.492610837438424,0.164203612479475,0,0.492610837438424,0,2.13464696223317,28.2430213464696,3.61247947454844,8.04597701149425
"92",65,"llaviucu",632,681,0,1.39275766016713,0.974930362116992,0,0.974930362116992,0.974930362116992,0.696378830083565,0,3.2033426183844,0,0.139275766016713,5.57103064066852,5.15320334261838,5.57103064066852,0,0.139275766016713,4.17827298050139,0,8.07799442896936,3.34261838440111,0,0,0.417827298050139,0.557103064066852,0.557103064066852,1.94986072423398,0,0,0.139275766016713,0,9.19220055710306,27.2980501392758,2.92479108635097,7.24233983286908
"93",80,"llaviucu",1349,1354,0,0.650406504065041,3.90243902439024,1.95121951219512,0,0.16260162601626,0.975609756097561,0.813008130081301,0.16260162601626,1.13821138211382,0,2.76422764227642,0,11.7073170731707,0,0,3.73983739837398,0,0.975609756097561,13.3333333333333,0.975609756097561,0,3.41463414634146,10.7317073170732,7.31707317073171,0,0,0.48780487804878,1.6260162601626,0,0.16260162601626,6.34146341463415,0,9.59349593495935
"94",90,"llaviucu",1690,1703,0,2.20689655172414,4.55172413793103,0,0,1.79310344827586,1.51724137931034,0,1.6551724137931,0.137931034482759,0.137931034482759,9.79310344827586,0,7.03448275862069,0,0,3.44827586206897,0,2.75862068965517,7.58620689655172,0.137931034482759,0,1.37931034482759,3.44827586206897,0,0.413793103448276,0.551724137931034,0.137931034482759,0.689655172413793,13.9310344827586,0.275862068965517,15.8620689655172,0,8.68965517241379
"95",95,"llaviucu",1839,1874,0,0.750750750750751,2.1021021021021,0.45045045045045,0,2.55255255255255,0.600600600600601,0.750750750750751,0.15015015015015,0.3003003003003,0,3.3033033033033,0,4.35435435435435,0,0,4.5045045045045,0,1.05105105105105,5.85585585585586,1.35135135135135,0,1.35135135135135,7.35735735735736,0,0,0,0.45045045045045,3.9039039039039,18.7687687687688,0.15015015015015,10.6606606606607,0.15015015015015,9.90990990990991
"96",121,"llaviucu",2509,2531,0,2.69503546099291,4.25531914893617,0,0.141843971631206,1.27659574468085,0.567375886524823,0,1.98581560283688,0,0.709219858156028,11.063829787234,0,9.50354609929078,0,0.283687943262411,2.69503546099291,0,3.82978723404255,5.81560283687943,0,0,0.425531914893617,1.98581560283688,1.27659574468085,0,0.425531914893617,0,1.41843971631206,6.24113475177305,0,14.8936170212766,0,11.3475177304965
"97",123,"llaviucu",2551,2572,0,3.13531353135314,0,0.165016501650165,0,1.15511551155116,0.33003300330033,0.165016501650165,2.64026402640264,0,1.32013201320132,6.43564356435644,0,13.2013201320132,0,0.66006600660066,1.15511551155116,0.825082508250825,3.13531353135314,5.44554455445545,0.825082508250825,0,0,0.495049504950495,1.15511551155116,0,0.165016501650165,0,0.495049504950495,3.13531353135314,0,26.7326732673267,0,13.3663366336634
"98",135,"llaviucu",2707,2717,0,4.05405405405405,2.7027027027027,0.405405405405405,0.135135135135135,3.78378378378378,2.02702702702703,0.540540540540541,1.62162162162162,0,0.675675675675676,7.43243243243243,0,9.72972972972973,0,0,3.37837837837838,0,5.40540540540541,7.97297297297297,0.135135135135135,0,1.62162162162162,3.10810810810811,0,0,2.43243243243243,0.945945945945946,0.135135135135135,0,0,19.1891891891892,0,11.6216216216216
"99",140,"llaviucu",2776,2793,0,3.15656565656566,1.89393939393939,0,0,4.29292929292929,0.883838383838384,1.64141414141414,3.40909090909091,0,0.252525252525253,4.92424242424242,0,8.33333333333333,0,0.378787878787879,1.76767676767677,0,7.32323232323232,8.33333333333333,1.76767676767677,0,2.9040404040404,4.04040404040404,0,0,1.76767676767677,0,2.14646464646465,0.378787878787879,0,19.1919191919192,0,11.2373737373737
"100",147,"llaviucu",2884,2900,0,5.12048192771084,0.753012048192771,0,0.903614457831325,3.6144578313253,0.150602409638554,0,2.86144578313253,0,0,9.33734939759036,0,9.18674698795181,0,0,3.01204819277108,0,3.76506024096386,5.42168674698795,0.301204819277108,0.451807228915663,4.36746987951807,2.40963855421687,0,0,1.80722891566265,0,0,2.40963855421687,0.150602409638554,18.5240963855422,0,14.0060240963855
"101",157,"llaviucu",2997,3000,0,1.34048257372654,1.34048257372654,0,0.268096514745308,3.48525469168901,1.60857908847185,0,1.34048257372654,10.1876675603217,0,2.94906166219839,0,9.11528150134048,0,1.60857908847185,4.55764075067024,0,6.4343163538874,1.87667560321716,0.268096514745308,0,1.87667560321716,4.28954423592493,0,0,0.268096514745308,0,0,0,0,11.7962466487936,0,26.0053619302949
"102",158,"llaviucu",3000,3003,0,1.61073825503356,1.87919463087248,0.805369127516779,0.402684563758389,0.939597315436242,1.20805369127517,0.134228187919463,4.96644295302013,0,0,2.5503355704698,0,6.84563758389262,0.268456375838926,0.939597315436242,7.24832214765101,0,3.35570469798658,10.2013422818792,2.95302013422819,0.268456375838926,2.81879194630872,2.41610738255034,0,0,2.28187919463087,0,0,0.671140939597315,0,20.1342281879195,0,13.1543624161074
"103",160,"llaviucu",3016,3028,0,2.9940119760479,1.49700598802395,0.449101796407186,0.149700598802395,1.49700598802395,0.449101796407186,0.449101796407186,4.49101796407186,0.748502994011976,0.29940119760479,7.93413173652695,0,8.98203592814371,0,0,3.2934131736527,0.449101796407186,5.53892215568862,6.43712574850299,0.149700598802395,0.449101796407186,2.69461077844311,4.49101796407186,0,0,2.24550898203593,0,0.29940119760479,2.84431137724551,0,16.1676646706587,0,14.8203592814371
"104",163,"llaviucu",3045,3060,0,2.72108843537415,0.952380952380952,0.136054421768707,0,3.6734693877551,0.680272108843537,0.136054421768707,3.6734693877551,0.136054421768707,0,2.04081632653061,0,7.34693877551021,0,0,6.93877551020408,0,3.26530612244898,6.93877551020408,1.36054421768707,0.136054421768707,2.58503401360544,2.04081632653061,0,0,4.76190476190476,0,0,3.12925170068027,0,18.6394557823129,0,13.7414965986395
"105",180,"llaviucu",3208,3227,0,1.69712793733681,1.95822454308094,0,0,1.30548302872063,2.48041775456919,0,6.52741514360313,0.261096605744125,0,4.17754569190601,0,8.22454308093995,0,0,2.21932114882507,0,3.39425587467363,7.7023498694517,0.913838120104439,0.652741514360313,3.91644908616188,1.17493472584856,1.95822454308094,0,2.48041775456919,0,0,0.652741514360313,0,22.0626631853786,0,14.3603133159269
"106",25,"llaviucu",54,63,0,0,0.205338809034908,0.205338809034908,0,0.616016427104723,2.6694045174538,0,1.43737166324435,0,0,7.59753593429158,0,8.2135523613963,0,0,0,0,0.616016427104723,1.84804928131417,0,0.616016427104723,0.205338809034908,0.205338809034908,0,2.46406570841889,0,1.43737166324435,0,0,30.3901437371663,26.2833675564682,1.23203285420945,5.13347022587269
"107",12,"llaviucu",-21,-15,0,0,0.352733686067019,0,0,0.17636684303351,0.352733686067019,0,0.705467372134039,0,0,1.23456790123457,0.17636684303351,3.35097001763668,0,0.17636684303351,2.82186948853616,0,1.05820105820106,0.529100529100529,0,0,0,0,0.17636684303351,8.28924162257496,0,1.05820105820106,0,0,18.694885361552,30.6878306878307,16.7548500881834,2.11640211640212
"108",13,"llaviucu",-15,-13,0,0,0.631578947368421,0.210526315789474,0,0,0,0,0.210526315789474,0,0,2.94736842105263,0,5.89473684210526,0.210526315789474,0,4,0,1.05263157894737,0,0,0,0,0.210526315789474,0,6.10526315789474,0,1.05263157894737,0,0,19.7894736842105,29.2631578947368,17.0526315789474,2.73684210526316
"109",17,"llaviucu",3,9,0,0,0.551470588235294,0,0,0.551470588235294,0.183823529411765,0,0.735294117647059,0,0,0.735294117647059,0,3.49264705882353,0,0.183823529411765,3.49264705882353,0.183823529411765,1.10294117647059,0.183823529411765,0,0.183823529411765,0.183823529411765,0.551470588235294,0,6.80147058823529,0,0,0,0,25.5514705882353,24.2647058823529,19.1176470588235,3.125
"110",40,"llaviucu",126,127,0,0,2.5390625,4.6875,0.390625,0,0.78125,0,2.9296875,0,0,5.859375,0,8.0078125,0,0,1.953125,0,6.8359375,6.4453125,0,0,0.1953125,0.78125,0,0,0,0,0,0,0.1953125,33.984375,0.1953125,7.03125
"111",162,"llaviucu",3036,3045,0,0,0.632111251580278,0,0,0.884955752212389,2.02275600505689,0.126422250316056,3.4134007585335,0,0,3.53982300884956,0,3.91908975979772,0.252844500632111,0,4.42477876106195,0,2.40202275600506,7.83817951959545,2.90771175726928,0,3.03413400758533,3.4134007585335,0.126422250316056,0,4.04551201011378,0,0.379266750948167,16.4348925410872,0,13.527180783818,0,12.6422250316056
