"","depth","Acalypha","Alchornea","Allantodia","Aspleniaceae","Asplenium","Brassicaceae","Clethra","Cyathea","Cyclosorus","Isoetes","Melast.Combret","Monolete.psilate","Morac.Urtica","Myrica.Morella","Myrsine","Ophioglossum","Plantago","Poaceae","Podocarpus","Polylepis","Polypodium","Selaginella","Symplocos","Thalictrum","Trilete","Valeriana","Vallea","Weinmannia","upper_age","lower_age","Alnus","Asteraceae.1","Asteraceae..lig.","Begoniaceae","Cecropia","Charcoal.cc.","Cyperaceae","Hedyosmum","Rumex","Sporormiella","Zea.mays"
"35",85,2.94117647058824,0.420168067226891,1.68067226890756,1.68067226890756,0.420168067226891,0.420168067226891,0.420168067226891,1.26050420168067,1.26050420168067,4.6218487394958,2.52100840336134,10.5042016806723,7.14285714285714,0.420168067226891,2.10084033613445,0,0,47.4789915966387,5.04201680672269,2.10084033613445,0.840336134453782,2.10084033613445,2.10084033613445,0,0,0.420168067226891,0.840336134453782,1.26050420168067,1992,2030,41.3793103448276,4.31034482758621,0,0,0,0,10.3448275862069,40.5172413793103,0,3.44827586206897,0
"36",87.5,3.44827586206897,0.862068965517241,1.72413793103448,1.72413793103448,0,0,0.431034482758621,1.29310344827586,0.431034482758621,3.44827586206897,3.87931034482759,10.7758620689655,5.17241379310345,0,1.72413793103448,0,0.431034482758621,48.2758620689655,7.32758620689655,3.44827586206897,0.862068965517241,0.431034482758621,0.431034482758621,0,0.431034482758621,0.431034482758621,1.72413793103448,1.29310344827586,2030,2068,42.7677887271237,8.01896038633569,0,0,0,0.208492970044728,8.90995598481744,37.4218151362332,0,2.67298679544523,0
"37",90,3.00751879699248,0.75187969924812,0,2.25563909774436,0.37593984962406,0.37593984962406,1.12781954887218,4.51127819548872,1.50375939849624,7.5187969924812,5.6390977443609,14.2857142857143,4.88721804511278,1.50375939849624,0.75187969924812,3.7593984962406,0.75187969924812,30.8270676691729,4.13533834586466,2.25563909774436,0.75187969924812,1.50375939849624,1.50375939849624,0.75187969924812,1.12781954887218,0.75187969924812,1.8796992481203,1.50375939849624,2068,2106,32.7444922084901,7.55642127888232,0,0.839602364320258,0.839602364320258,0.0873186458893068,15.1128425577646,41.1405158516926,0,1.67920472864052,0
"38",92.5,1.30718954248366,0.326797385620915,1.96078431372549,4.2483660130719,0.980392156862745,0.326797385620915,0,3.92156862745098,2.28758169934641,0.65359477124183,1.63398692810458,15.6862745098039,3.92156862745098,0.326797385620915,0.65359477124183,0,0,54.5751633986928,1.63398692810458,0,1.30718954248366,0.65359477124183,0.65359477124183,0.326797385620915,0.326797385620915,0.980392156862745,0.326797385620915,0.980392156862745,2106,2144,43.2853587274105,9.61896860609121,0,0,0,0.203200711803677,4.80948430304561,38.4758744243648,0,3.6071132272842,0
"39",95,0.537634408602151,0.537634408602151,1.0752688172043,4.3010752688172,0.537634408602151,0,0.537634408602151,1.34408602150538,2.95698924731183,2.95698924731183,3.49462365591398,24.7311827956989,9.40860215053763,0.268817204301075,0.806451612903226,0.806451612903226,0.268817204301075,39.247311827957,0.806451612903226,0.537634408602151,0.806451612903226,1.0752688172043,1.0752688172043,0.268817204301075,1.0752688172043,0.268817204301075,0.268817204301075,0,2144,2183,48.5233174211824,9.18008707968316,0,0,0,0.330483134868594,5.24576404553323,28.8517022504328,0,7.86864606829985,0
"40",97.5,4.149377593361,0.4149377593361,0.829875518672199,2.4896265560166,0.4149377593361,0.4149377593361,0.829875518672199,1.6597510373444,0.829875518672199,4.149377593361,3.7344398340249,14.9377593360996,7.05394190871369,3.3195020746888,0,0.829875518672199,1.6597510373444,39.0041493775934,2.4896265560166,0.4149377593361,2.4896265560166,1.2448132780083,0.829875518672199,0.4149377593361,0.829875518672199,0.4149377593361,1.6597510373444,2.4896265560166,2183,2222,33.3696873016131,14.6501066202204,0,0,1.62778962446893,1.51872771962952,11.3945273712825,34.1835821138476,0,3.25557924893787,0
"41",100,2.06611570247934,0.413223140495868,0,0,0,0.413223140495868,2.06611570247934,0.826446280991736,0.413223140495868,5.37190082644628,2.89256198347107,11.1570247933884,7.43801652892562,0,2.89256198347107,0,0.826446280991736,46.6942148760331,3.30578512396694,3.71900826446281,1.2396694214876,1.2396694214876,3.30578512396694,0.826446280991736,0.826446280991736,0.413223140495868,0,1.65289256198347,2222,2261,49.6650252551937,8.45362132003297,0,0,3.17010799501236,1.72665215461673,11.6237293150453,19.0206479700742,0,6.34021599002473,0
"42",102.5,1.75438596491228,0.43859649122807,1.75438596491228,1.31578947368421,1.31578947368421,1.75438596491228,1.75438596491228,3.50877192982456,2.63157894736842,4.3859649122807,4.82456140350877,14.0350877192982,6.14035087719298,1.31578947368421,0.87719298245614,0.43859649122807,0.43859649122807,36.4035087719298,2.63157894736842,3.50877192982456,2.19298245614035,0.87719298245614,0,1.31578947368421,0.87719298245614,0,1.75438596491228,1.75438596491228,2261,2299,23.7225059862261,14.8265662413913,0,0,0,0.662006182678123,14.8265662413913,37.8077439155479,0,7.41328312069566,0.741328312069566
"43",105,3.55731225296443,0.790513833992095,1.58102766798419,2.37154150197628,0.790513833992095,0,1.18577075098814,2.76679841897233,0,5.13833992094862,3.16205533596838,15.0197628458498,4.34782608695652,0,1.58102766798419,0,0,44.2687747035573,4.34782608695652,1.58102766798419,0.790513833992095,1.18577075098814,1.58102766798419,1.18577075098814,0.395256916996047,0.395256916996047,0.790513833992095,1.18577075098814,2299,2338,40.3960693685061,8.45499126317569,0,0,0,0.41899178926404,6.57610431580332,38.5171824211337,0,4.69721736843094,0.939443473686188
"44",107.5,2.56410256410256,0.854700854700855,0,2.56410256410256,0.854700854700855,1.28205128205128,0.854700854700855,2.56410256410256,0,3.84615384615385,5.55555555555556,11.965811965812,5.98290598290598,1.70940170940171,0.854700854700855,4.27350427350427,0.854700854700855,35.042735042735,2.56410256410256,6.83760683760684,1.70940170940171,2.56410256410256,1.70940170940171,0.427350427350427,0,0,1.70940170940171,0.854700854700855,2338,2377,23.0278307783407,8.22422527797881,0,0,1.64484505559576,1.30929666425423,9.86907033357458,52.6350417790644,0,3.28969011119153,0
"45",110,3.75586854460094,0.938967136150235,0,0.469483568075117,0.938967136150235,0,0.469483568075117,0.469483568075117,0.469483568075117,5.63380281690141,5.16431924882629,5.63380281690141,16.4319248826291,0.938967136150235,0.938967136150235,0,1.87793427230047,41.7840375586854,4.69483568075117,1.40845070422535,0.469483568075117,0.469483568075117,0.469483568075117,1.40845070422535,0.938967136150235,0.938967136150235,0.469483568075117,2.8169014084507,2377,2415,33.58994843489,6.35485510930351,0,0,0.907836444186215,0.137991139516305,13.6175466627932,42.6683128767521,0,2.72350933255865,0
"46",112.5,2.67857142857143,0.892857142857143,0.446428571428571,1.78571428571429,0.892857142857143,2.23214285714286,1.78571428571429,0,0.892857142857143,1.33928571428571,4.46428571428571,9.82142857142857,6.69642857142857,3.57142857142857,0.892857142857143,1.33928571428571,0,41.9642857142857,4.01785714285714,1.78571428571429,1.78571428571429,2.23214285714286,0,0.892857142857143,1.33928571428571,0,0,6.25,2415,2454,24.7981704460915,11.9398598444144,0,0.918450757262649,1.8369015145253,0.807318215633869,6.42915530083854,51.4332424067084,0,1.8369015145253,0
"47",115,0.711743772241993,0.711743772241993,0.355871886120996,3.20284697508897,1.42348754448399,0.355871886120996,2.13523131672598,3.55871886120996,0.711743772241993,1.42348754448399,5.69395017793594,12.0996441281139,3.55871886120996,2.84697508896797,2.13523131672598,1.06761565836299,0,41.9928825622776,4.27046263345196,2.13523131672598,2.13523131672598,1.06761565836299,0,0,0.711743772241993,0,1.42348754448399,4.27046263345196,2454,2493,27.9544342721364,13.9772171360682,0,0,2.3295361893447,0.994711952850188,9.31814475737881,43.096419502877,0,2.3295361893447,0
"48",117.5,2.0979020979021,0,1.04895104895105,2.7972027972028,1.3986013986014,0.34965034965035,3.4965034965035,1.04895104895105,0,3.4965034965035,4.89510489510489,12.5874125874126,4.1958041958042,0.699300699300699,0.699300699300699,0.34965034965035,1.04895104895105,42.6573426573427,8.39160839160839,2.0979020979021,1.04895104895105,0.699300699300699,1.74825174825175,0,0.34965034965035,0,0,2.7972027972028,2493,2533,17.2985056752405,21.2904685233729,0,0,0,0.200928796689332,13.3065428271081,39.9196284813243,0,5.32261713084324,2.66130856542162
"49",120,1.06382978723404,0.354609929078014,2.12765957446809,2.12765957446809,1.06382978723404,0.354609929078014,2.83687943262411,1.06382978723404,0.709219858156028,3.90070921985816,5.67375886524823,12.7659574468085,6.38297872340426,1.41843971631206,2.12765957446809,1.41843971631206,0.354609929078014,42.9078014184397,1.06382978723404,1.41843971631206,1.77304964539007,0.709219858156028,0,0,0.709219858156028,0,1.41843971631206,4.25531914893617,2533,2571,20.6676878935979,13.3732098135045,0,0,1.21574634668223,1.52454591873951,14.5889561601867,43.7668684805602,0,4.86298538672891,0
"50",122.5,1.32890365448505,0.332225913621262,1.66112956810631,3.32225913621263,0.996677740863787,0.332225913621262,2.6578073089701,0.664451827242525,1.66112956810631,4.65116279069767,4.65116279069767,12.624584717608,4.98338870431894,0.996677740863787,2.6578073089701,1.32890365448505,1.32890365448505,39.202657807309,1.32890365448505,1.32890365448505,3.32225913621263,1.32890365448505,0,0,0.664451827242525,0,1.99335548172757,4.65116279069767,2571,2609,17.3305934490357,14.8547943848877,0,0,0,2.20593696615583,9.90319625659182,49.5159812829591,0,6.18949766036988,0
"51",125,4.56273764258555,0,0,2.28136882129278,0.760456273764259,0.380228136882129,0,2.28136882129278,0.760456273764259,3.04182509505703,6.4638783269962,8.36501901140684,4.56273764258555,1.52091254752852,1.52091254752852,3.04182509505703,0.760456273764259,47.5285171102662,4.56273764258555,3.04182509505703,0,0.760456273764259,0,0,0,0,0,3.80228136882129,2609,2650,9.50186474095541,19.0037294819108,0,1.18773309261943,1.18773309261943,0.230420219968169,8.31413164833599,54.6357222604936,1.18773309261943,3.56319927785828,1.18773309261943
"52",127.5,1.3840830449827,0.69204152249135,0.69204152249135,2.7681660899654,1.3840830449827,2.07612456747405,2.07612456747405,3.46020761245675,0.346020761245675,1.3840830449827,6.22837370242214,10.7266435986159,4.84429065743945,0,1.03806228373702,2.07612456747405,0,47.7508650519031,1.3840830449827,2.07612456747405,3.46020761245675,0.69204152249135,0,0,0.69204152249135,0,0,2.7681660899654,2650,2690,20.8118951542971,16.1870295644533,0,3.46864919238285,0,0.565389818358404,12.7183803720704,34.6864919238285,0,11.5621639746095,0
"53",130,3.64238410596026,0,0,1.98675496688742,0.662251655629139,1.98675496688742,0.662251655629139,2.64900662251656,1.65562913907285,3.64238410596026,7.6158940397351,11.2582781456954,6.62251655629139,1.98675496688742,0.993377483443709,2.64900662251656,0,36.7549668874172,4.96688741721854,3.97350993377483,0.993377483443709,0.662251655629139,0,0.33112582781457,0,0,0.662251655629139,3.64238410596026,2690,2727,27.53825235366,17.2114077210375,0,0,0,0.173835217982479,18.9325484931413,32.7016746699713,0,3.4422815442075,0
"54",132.5,2.06185567010309,0,0,2.74914089347079,1.71821305841924,0.687285223367698,1.03092783505155,2.06185567010309,0.687285223367698,2.06185567010309,4.81099656357388,13.0584192439863,6.87285223367698,3.43642611683849,0.687285223367698,1.3745704467354,0.343642611683849,41.5807560137457,3.43642611683849,2.06185567010309,2.06185567010309,0.687285223367698,1.3745704467354,0,0,0.343642611683849,1.3745704467354,3.43642611683849,2727,2765,34.0148450502326,9.71852715720932,0,2.42963178930233,2.42963178930233,0.38509663860442,12.1481589465117,34.0148450502326,0,3.6444476839535,1.21481589465117
"55",135,2.29508196721311,0,0,0.655737704918033,0.983606557377049,0.983606557377049,0.655737704918033,2.95081967213115,0,3.60655737704918,4.26229508196721,16.7213114754098,5.24590163934426,2.29508196721311,0.983606557377049,1.63934426229508,0,46.8852459016393,0.327868852459016,0.983606557377049,2.29508196721311,0.327868852459016,1.31147540983607,0,0.327868852459016,0.327868852459016,0.655737704918033,3.27868852459016,2765,2804,38.5714285714286,14.2857142857143,0,1.42857142857143,0,0,14.2857142857143,21.4285714285714,0,10,0
"56",137.5,2.5974025974026,0,0.974025974025974,0.649350649350649,2.5974025974026,0.974025974025974,0.649350649350649,2.27272727272727,0,3.8961038961039,3.8961038961039,12.987012987013,8.76623376623377,1.2987012987013,0.649350649350649,2.5974025974026,0,46.4285714285714,0,0.649350649350649,0.649350649350649,0.649350649350649,1.94805194805195,0,0,0.324675324675325,0.324675324675325,4.22077922077922,2804,2842,43.308791684712,14.436263894904,0,1.604029321656,0,0.550182057328008,8.02014660828,20.852381181528,0,9.624175929936,1.604029321656
"57",140,2.73037542662116,1.36518771331058,0,3.07167235494881,0,0.341296928327645,0.341296928327645,2.04778156996587,0,4.09556313993174,3.41296928327645,18.0887372013652,4.43686006825939,3.07167235494881,1.02389078498294,0.341296928327645,0.341296928327645,41.6382252559727,3.7542662116041,1.36518771331058,1.36518771331058,0.341296928327645,1.02389078498294,0,0.68259385665529,0.341296928327645,0.68259385665529,4.09556313993174,2842,2881,34.1014273883178,18.2686218151703,0,1.21790812101135,1.21790812101135,0.131534077069226,12.1790812101135,28.0118867832611,0,4.8716324840454,0
"58",142.5,1.26582278481013,0,0,3.16455696202532,1.89873417721519,1.58227848101266,1.89873417721519,3.16455696202532,1.26582278481013,3.48101265822785,5.69620253164557,13.9240506329114,4.43037974683544,1.89873417721519,1.89873417721519,1.89873417721519,0.316455696202532,37.6582278481013,2.53164556962025,2.53164556962025,3.79746835443038,0.632911392405063,0.316455696202532,0,0,0.316455696202532,0.632911392405063,3.79746835443038,2881,2919,33.7358204129827,16.8679102064913,0,0,0,1.60385712880055,16.8679102064913,28.1131836774856,0,2.81131836774856,0
"59",145,2.54545454545455,0,0,2.90909090909091,0.727272727272727,2.18181818181818,0,2.18181818181818,1.81818181818182,2.18181818181818,4.36363636363636,13.8181818181818,9.81818181818182,0,1.45454545454545,0.363636363636364,0,42.9090909090909,4.36363636363636,0.727272727272727,1.45454545454545,0.363636363636364,0,0,0.727272727272727,0,1.45454545454545,3.63636363636364,2919,2959,41.6608804332731,11.5724667870203,0,1.15724667870203,3.4717400361061,0.476785631625237,11.5724667870203,24.3021802527427,0,5.78623339351016,0
"60",147.5,5.86319218241042,0.325732899022801,0,1.30293159609121,1.30293159609121,0.977198697068404,3.25732899022801,3.90879478827362,1.62866449511401,4.56026058631922,3.25732899022801,12.3778501628664,5.21172638436482,1.30293159609121,0,2.60586319218241,1.30293159609121,39.7394136807818,3.90879478827362,1.30293159609121,1.95439739413681,0.651465798045603,0,0,0,0,0.325732899022801,2.93159609120521,2959,2999,26.0603296631702,22.802788455274,0,1.62877060394814,0,0.644993159163463,9.77262362368884,35.8329532868591,0,3.25754120789628,0
"61",150,1.51975683890578,0.60790273556231,0,3.03951367781155,0.60790273556231,1.21580547112462,0.60790273556231,3.3434650455927,1.21580547112462,1.21580547112462,4.25531914893617,15.1975683890577,8.20668693009119,0.60790273556231,0.60790273556231,1.21580547112462,0.60790273556231,39.5136778115502,1.82370820668693,1.51975683890578,4.55927051671733,1.21580547112462,0.60790273556231,0.303951367781155,0.60790273556231,0,0.60790273556231,5.16717325227964,2999,3046,21.7096336499322,32.5644504748982,0,7.23654454997739,1.80913613749435,0.497512437810945,12.6639529624604,10.8548168249661,1.80913613749435,10.8548168249661,0
"62",152.5,1.67785234899329,0.671140939597315,0.671140939597315,1.34228187919463,1.34228187919463,1.00671140939597,0,2.01342281879195,2.01342281879195,4.69798657718121,8.7248322147651,10.4026845637584,9.06040268456376,0.671140939597315,1.34228187919463,2.3489932885906,0.671140939597315,43.2885906040268,0,2.01342281879195,0.671140939597315,0.671140939597315,0,0.335570469798658,0,0,1.00671140939597,3.35570469798658,3046,3077,40.5797101449275,23.1884057971014,0,7.2463768115942,0,0,11.5942028985507,11.5942028985507,0,5.79710144927536,0
"63",155,3.63036303630363,0,0,1.98019801980198,1.32013201320132,0.99009900990099,0.66006600660066,3.96039603960396,1.32013201320132,2.64026402640264,8.58085808580858,8.58085808580858,10.2310231023102,0,0.66006600660066,1.98019801980198,2.64026402640264,39.2739273927393,1.98019801980198,1.32013201320132,0.66006600660066,0.66006600660066,0,0.33003300330033,0,0,1.32013201320132,5.28052805280528,3077,3115,23.3734577691704,20.0343923735746,0,6.67813079119155,3.33906539559577,1.4975708299247,16.6953269779789,15.025794280181,0,13.3562615823831,0
"64",157.5,3.15457413249211,0,1.26182965299685,1.89274447949527,0.315457413249211,1.89274447949527,0.630914826498423,2.8391167192429,2.20820189274448,0.630914826498423,2.52365930599369,14.5110410094637,8.51735015772871,1.26182965299685,0.630914826498423,1.57728706624606,0.630914826498423,41.6403785488959,1.26182965299685,1.89274447949527,3.47003154574132,1.26182965299685,0,0,0,0.630914826498423,0.315457413249211,5.04731861198738,3115,3154,31.9723157360215,26.3301423708412,0,3.76144891012018,0,0.321603881815275,16.9265200955408,18.8072445506009,0,1.88072445506009,0
"65",160,5.07246376811594,0.72463768115942,0,0.72463768115942,0,0.72463768115942,2.17391304347826,2.17391304347826,0.36231884057971,1.44927536231884,5.07246376811594,14.1304347826087,9.78260869565217,2.17391304347826,0.72463768115942,0.72463768115942,1.44927536231884,41.6666666666667,1.44927536231884,2.17391304347826,1.44927536231884,0.36231884057971,0,0,0,0.36231884057971,1.44927536231884,3.6231884057971,3154,3192,36.9352598764885,23.6385663209526,0,5.90964158023816,4.43223118517862,1.01350353101084,11.8192831604763,16.2515143456549,0,0,0
"66",162.5,1.70648464163823,0,0.68259385665529,2.04778156996587,0.68259385665529,1.36518771331058,0.68259385665529,1.36518771331058,2.04778156996587,0.341296928327645,4.43686006825939,13.3105802047782,8.53242320819113,1.36518771331058,0,0.68259385665529,1.36518771331058,41.9795221843003,1.36518771331058,2.04778156996587,3.41296928327645,1.36518771331058,2.04778156996587,0,0,0.68259385665529,0.341296928327645,6.14334470989761,3192,3230,36.8019136995124,19.9343699205692,0,4.60023921243905,4.60023921243905,0.328150397153985,12.2673045665041,12.2673045665041,0,9.20047842487809,0
"67",165,3.54838709677419,0,0,0.967741935483871,1.93548387096774,0.645161290322581,0,3.2258064516129,1.93548387096774,3.54838709677419,4.51612903225806,9.03225806451613,9.67741935483871,4.51612903225806,0.645161290322581,1.29032258064516,0,40,1.93548387096774,3.2258064516129,2.90322580645161,1.29032258064516,0,0,0,0.967741935483871,0.645161290322581,3.54838709677419,3230,3268,38.581487316336,25.720991544224,0,0,3.215123943028,0.331157766131884,12.860495772112,6.43024788605601,0,12.860495772112,0
"68",167.5,4.05405405405405,0,0,3.04054054054054,1.01351351351351,0,2.02702702702703,3.04054054054054,2.02702702702703,2.36486486486486,3.71621621621622,6.41891891891892,9.7972972972973,1.68918918918919,0.337837837837838,0.675675675675676,1.68918918918919,41.554054054054,2.02702702702703,2.36486486486486,2.36486486486486,0.675675675675676,0.675675675675676,0.337837837837838,0.675675675675676,0,2.02702702702703,5.40540540540541,3268,3306,28.4333238555587,18.9555492370391,0,1.5796291030866,4.73888730925979,0.483366505544498,12.6370328246928,20.5351783401257,0,12.6370328246928,0
"69",170,4.18006430868167,1.28617363344051,0.321543408360129,2.2508038585209,0.321543408360129,0.321543408360129,1.92926045016077,1.60771704180064,0.643086816720257,3.85852090032154,4.82315112540193,12.2186495176849,5.78778135048232,1.28617363344051,0.964630225080386,1.60771704180064,0.321543408360129,41.8006430868167,0.643086816720257,1.92926045016077,1.28617363344051,0.964630225080386,0.643086816720257,0.321543408360129,0.321543408360129,0,1.28617363344051,7.07395498392283,3306,3345,20.7289036294426,30.1511325519165,0,3.76889156898956,1.88444578449478,0.124373421776655,18.8444578449478,16.960012060453,0,7.53778313797912,0
"70",172.5,2.49221183800623,0.311526479750779,0,1.86915887850467,0,1.86915887850467,0.623052959501558,2.49221183800623,2.49221183800623,2.80373831775701,5.29595015576324,11.5264797507788,9.34579439252336,4.98442367601246,0,1.24610591900312,1.55763239875389,38.9408099688474,0.623052959501558,2.18068535825545,1.55763239875389,1.86915887850467,0,0.623052959501558,0,0,1.24610591900312,4.04984423676012,3345,3384,25.1893700858238,30.5870922470717,0,1.79924072041598,1.79924072041598,1.04176037712086,12.5946850429119,14.3939257633279,0,12.5946850429119,0
"71",175,4.83870967741935,0.645161290322581,0,1.93548387096774,0,1.29032258064516,0,2.25806451612903,1.93548387096774,3.87096774193548,3.87096774193548,11.6129032258065,9.03225806451613,0.967741935483871,1.29032258064516,1.29032258064516,0.967741935483871,41.9354838709677,1.93548387096774,0,2.90322580645161,1.93548387096774,1.29032258064516,0,0.645161290322581,0,0,3.54838709677419,3384,3422,32.9919169803398,23.9941214402471,0,1.49963259001545,1.49963259001545,1.02424905898055,13.496693310139,14.9963259001545,0,10.4974281301081,0
"72",177.5,0.625,0,0,3.75,0.3125,0,0.625,2.5,0,0.625,6.25,8.75,15.625,0.3125,0.3125,0.3125,0.3125,47.1875,1.875,0.625,1.25,1.875,1.875,0,0,0,0,5,3422,3460,15.3476236762675,25.5793727937791,0,0,15.3476236762675,0.240446104261523,12.7896863968895,17.9055609556454,0,10.2317491175116,2.55793727937791
